CustomerID,Recency,Quantity,UnitPrice,TotalPrice,ItemsInCart,CouponUsed,OrderCompleted,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Cluster
C90852,770,3,575.01,1725.03,8,1,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2
C81882,600,3,154.64,463.92,6,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
C85466,256,3,147.29,441.87,3,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,6
C87995,301,4,481.48,1925.92,5,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7
C44619,118,3,158.37,475.11,6,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8
C99904,69,2,323.37,646.74,3,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,4
C52342,144,5,73.83,369.15,9,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
C44277,429,1,458.63,458.63,4,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2
C61162,353,4,180.25,721.0,7,0,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,8
C80868,776,3,473.49,1420.47,7,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,8
C16693,146,4,237.43,949.72,8,1,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8
C67818,586,1,442.39,442.39,6,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
C49938,301,1,62.12,62.12,2,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8
C90898,331,5,298.39,1491.95,7,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,6
C35117,56,2,697.93,1395.86,2,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,6
C60203,400,2,291.85,583.7,5,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
C36174,396,3,308.98,926.94,3,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C80872,322,5,396.86,1984.3,9,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
C67604,526,2,139.69,279.38,7,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,6
C45599,866,5,475.95,2379.75,8,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,4
C70352,141,1,626.6,626.6,4,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,6
C20643,501,4,502.99,2011.96,4,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
C35669,375,5,578.83,2894.15,6,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4
C65524,162,5,383.82,1919.1,7,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
C74359,7,5,368.25,1841.25,5,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,7
C92086,144,2,374.6,749.2,3,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,4
C26137,111,2,428.09,856.18,6,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2
C90573,708,1,438.93,438.93,3,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,2
C81857,379,2,563.82,1127.64,3,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,6
C91582,871,3,649.93,1949.79,7,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,4
C81319,101,5,268.43,1342.15,5,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4
C78500,193,5,502.47,2512.35,10,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,8
C67533,468,1,26.95,26.95,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5
C35566,868,4,64.69,258.76,7,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
C77166,418,3,247.11,741.33,3,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
C67936,258,2,536.25,1072.5,3,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2
C59554,197,2,456.04,912.08,4,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,3
C14005,547,2,40.23,80.46,4,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,4
C26118,828,2,72.39,144.78,7,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
C59685,887,2,394.16,788.32,2,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,8
C40304,30,4,119.84,479.36,8,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
C39593,585,3,692.71,2078.13,3,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C50612,536,4,56.66,226.64,4,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
C39791,532,2,298.53,597.06,5,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C39017,720,3,331.46,994.3799999999999,6,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C48510,76,2,521.4,1042.8,7,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C74003,827,4,305.32,1221.28,4,1,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,4
C91155,715,5,111.7,558.5,9,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,4
C17591,641,1,479.76,479.76,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
C43330,552,3,193.49,580.47,6,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,8
C32687,197,2,426.22,852.44,7,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,5
C79722,681,5,276.44,1382.2,10,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2
C65021,423,2,404.96,809.92,4,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3
C85520,663,4,465.66,1862.64,9,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,3
C94569,375,2,594.07,1188.14,2,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,3
C55778,600,5,110.38,551.9,10,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6
C19722,396,1,596.24,596.24,4,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
C74928,344,2,306.24,612.48,4,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,4
C49111,124,3,503.39,1510.17,5,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,8
C43721,876,1,131.61,131.61,2,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3
C68609,252,3,443.44,1330.32,3,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
C82068,890,1,408.13,408.13,3,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
C21191,446,2,160.98,321.96,3,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,5
C73575,901,5,643.89,3219.45,8,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,8
C82685,780,3,158.66,475.98,7,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7
C73996,444,2,143.82,287.64,6,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2
C87687,568,3,379.07,1137.21,3,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
C55464,232,1,601.36,601.36,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,3
C12459,298,2,142.08,284.16,4,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,5
C88075,477,5,530.34,2651.7,9,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
C18583,681,5,364.42,1822.1,10,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3
C70412,13,4,578.28,2313.12,5,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
C58503,42,5,280.52,1402.6,7,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,8
C52879,56,5,638.92,3194.6,5,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2
C67870,509,4,412.2,1648.8,6,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,8
C19439,26,1,440.34,440.34,2,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,6
C72664,297,1,627.15,627.15,5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C32650,400,2,605.26,1210.52,4,1,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8
C66438,387,1,90.27,90.27,5,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,5
C70010,22,5,230.77,1153.85,10,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6
C30722,643,5,266.78,1333.9,5,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,6
C70529,775,1,105.92,105.92,6,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6
C18984,453,3,589.3,1767.9,6,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2
C85841,885,4,649.47,2597.88,8,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
C41508,371,4,107.49,429.96,5,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
C75018,762,3,669.06,2007.18,7,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,7
C84320,626,3,69.65,208.95,7,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C12609,583,4,136.83,547.32,8,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,3
C64935,298,1,304.11,304.11,2,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,8
C67528,219,4,296.28,1185.12,5,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,8
C44176,123,1,77.64,77.64,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,6
C92788,346,1,243.71,243.71,6,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,5
C69213,297,4,644.96,2579.84,7,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
C67387,26,5,283.73,1418.65,8,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3
C90318,147,2,629.56,1259.12,5,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,6
C49995,831,4,246.11,984.44,4,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
C52313,590,2,418.26,836.52,2,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,3
C10211,418,5,127.18,635.9000000000001,10,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,6
C97907,308,3,586.21,1758.63,4,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4
C61384,451,3,267.45,802.3499999999999,5,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5
C27613,369,4,615.65,2462.6,9,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,7
C99271,591,2,113.29,226.58,5,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8
C28648,429,4,473.86,1895.44,7,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,7
C26210,582,3,444.75,1334.25,6,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,7
C90350,774,2,183.67,367.34,6,1,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3
C61957,555,1,483.38,483.38,6,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4
C90132,741,5,260.93,1304.65,9,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,7
C31371,571,2,253.68,507.36,6,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,4
C83911,12,4,699.88,2799.52,5,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
C84700,902,5,319.97,1599.85,7,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4
C87529,22,4,246.91,987.64,8,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1
C38065,852,3,392.85,1178.55,6,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4
C27435,400,5,420.98,2104.9,7,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,7
C46651,468,2,73.26,146.52,4,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8
C62557,900,3,410.88,1232.64,8,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,7
C54494,668,2,176.46,352.92,2,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,5
C33729,823,3,659.57,1978.71,6,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,8
C47823,210,2,478.36,956.72,3,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,3
C84570,210,4,30.05,120.2,6,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,4
C91123,66,4,300.56,1202.24,9,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
C92548,513,5,226.45,1132.25,6,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2
C97454,522,2,349.4,698.8,2,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,4
C20257,550,5,268.78,1343.9,7,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,7
C51694,310,2,680.85,1361.7,6,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,7
C77499,724,3,182.48,547.4399999999999,3,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
C28386,451,1,277.09,277.09,2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6
C50211,435,2,26.5,53.0,3,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
C74519,617,3,315.27,945.81,4,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,3
C19071,127,3,450.98,1352.94,8,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,2
C65251,281,5,233.67,1168.35,10,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C90612,519,3,367.75,1103.25,7,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
C28406,45,1,23.53,23.53,2,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,5
C55454,792,1,677.48,677.48,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,5
C93467,406,4,554.83,2219.32,6,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
C60042,865,4,440.31,1761.24,6,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
C44733,122,1,87.06,87.06,4,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,6
C61773,638,4,245.28,981.12,6,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C59183,854,5,664.51,3322.55,8,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,3
C26188,803,1,618.68,618.68,6,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,5
C20338,189,1,370.85,370.85,2,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,5
C84524,380,4,517.98,2071.92,8,1,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4
C70315,597,4,506.11,2024.44,5,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C98278,396,3,413.83,1241.49,8,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3
C32347,566,1,249.81,249.81,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4
C77961,108,3,362.53,1087.59,5,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2
C49137,3,2,299.23,598.46,2,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,6
C13169,594,1,536.07,536.07,5,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,5
C21167,871,4,558.9,2235.6,9,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,8
C59724,204,2,409.75,819.5,2,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2
C43965,171,2,179.96,359.92,5,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2
C63018,9,1,38.49,38.49,4,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,5
C11893,284,5,316.4,1582.0,7,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
C85421,267,3,547.15,1641.45,4,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,2
C81726,739,4,540.34,2161.36,6,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
C57601,295,4,73.65,294.6,9,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,8
C60575,348,5,391.86,1959.3,6,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,6
C70659,681,5,69.7,348.5,9,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C35043,118,5,26.43,132.15,5,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,8
C12301,659,1,531.74,531.74,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2
C32798,289,2,496.62,993.24,2,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,3
C42949,580,1,660.66,660.66,3,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5
C10787,617,4,274.82,1099.28,9,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,7
C26152,382,2,486.35,972.7,6,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3
C46210,280,3,428.88,1286.64,3,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C32943,662,2,412.14,824.28,2,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,6
C73629,282,1,265.64,265.64,3,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,6
C38024,420,2,273.43,546.86,7,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
C25445,153,5,131.7,658.5,8,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C13501,678,5,85.52,427.6,5,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
C42108,377,2,320.68,641.36,5,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,6
C32121,139,4,198.81,795.24,9,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
C47778,610,5,666.8,3334.0,7,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,7
C10791,559,1,355.09,355.09,5,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6
C78959,756,2,316.2,632.4,2,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3
C29914,332,1,133.39,133.39,2,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0
C70506,857,1,454.23,454.23,3,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,8
C46873,298,4,491.29,1965.16,6,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6
C94037,7,2,255.14,510.28,2,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3
C88644,856,1,392.61,392.61,4,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,8
C69471,263,4,362.06,1448.24,4,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2
C21437,417,1,222.73,222.73,4,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3
C40949,304,2,552.63,1105.26,7,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5
C99116,785,4,686.61,2746.44,6,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C57861,116,3,305.16,915.48,8,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4
C62627,836,1,41.09,41.09,4,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,6
C89979,376,5,634.0,3170.0,8,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7
C70613,893,5,464.74,2323.7,7,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,7
C55636,802,4,425.6,1702.4,5,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,8
C96595,634,3,573.22,1719.66,5,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
C68508,357,1,123.28,123.28,3,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,5
C45175,905,1,70.82,70.82,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3
C28049,772,2,646.69,1293.38,7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,4
C46967,556,2,513.42,1026.84,5,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2
C84134,100,4,693.07,2772.28,8,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
C49831,579,3,491.43,1474.29,6,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,6
C13324,108,2,599.74,1199.48,2,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2
C61225,857,2,650.25,1300.5,6,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,8
C16400,266,3,209.48,628.4399999999999,4,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
C38642,680,5,209.2,1046.0,6,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,7
C86773,753,4,197.36,789.44,9,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3
